inspector,pr_url,commit,commit_url,initial_flag,refactoring_type,refactoring_detail,confirmed_refactoring_flag,covered_refactoring_flag,notes
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Variable Type,"a2 : Activate to a2 : ActivateInfo in method public compare(o1 Object, o2 Object) : int in class org.apache.dubbo.common.extension.support.ActivateComparator",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Attribute Type,"referenceClientMap : Map<String,ReferenceCountExchangeClient> to referenceClientMap : Map<String,List<ReferenceCountExchangeClient>> in class org.apache.dubbo.rpc.protocol.dubbo.DubboProtocol",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract Method,private closeReferenceCountExchangeClient(client ReferenceCountExchangeClient) : void extracted from public destroy() : void in class org.apache.dubbo.rpc.protocol.dubbo.DubboProtocol,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,serviceShareConnect : boolean to useShareConnect : boolean in method private getClients(url URL) : ExchangeClient[] in class org.apache.dubbo.rpc.protocol.dubbo.DubboProtocol,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Variable Type,client : ExchangeClient to clients : List<ReferenceCountExchangeClient> in method public destroy() : void in class org.apache.dubbo.rpc.protocol.dubbo.DubboProtocol,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,client : ExchangeClient to clients : List<ReferenceCountExchangeClient> in method public destroy() : void in class org.apache.dubbo.rpc.protocol.dubbo.DubboProtocol,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,h : int to currHeartbeat : int in method public reset(url URL) : void in class org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeServer,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract Method,private getRule(url URL) : String extracted from public ScriptRouter(url URL) in class org.apache.dubbo.rpc.cluster.router.script.ScriptRouter,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,rule : String to vRule : String in method private getRule(url URL) : String in class org.apache.dubbo.rpc.cluster.router.script.ScriptRouter,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract Method,"protected getRoutedInvokers(obj Object) : List<Invoker<T>> extracted from public route(invokers List<Invoker<T>>, url URL, invocation Invocation) : List<Invoker<T>> in class org.apache.dubbo.rpc.cluster.router.script.ScriptRouter",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract Method,"private createBindings(invokers List<Invoker<T>>, invocation Invocation) : Bindings extracted from public route(invokers List<Invoker<T>>, url URL, invocation Invocation) : List<Invoker<T>> in class org.apache.dubbo.rpc.cluster.router.script.ScriptRouter",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Method,package isValidAddress(address InetAddress) : boolean renamed to package isValidV4Address(address InetAddress) : boolean in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract Method,private toValidAddress(address InetAddress) : Optional<InetAddress> extracted from private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Variable Type,address : InetAddress to addressOp : Optional<InetAddress> in method private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,address : InetAddress to addressOp : Optional<InetAddress> in method private getLocalAddress0() : InetAddress in class org.apache.dubbo.common.utils.NetUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Parameter,"reconnectPeriod : int to heartbeat : int in method public startClient(port int, heartbeat int) : Client in class org.apache.dubbo.remoting.transport.netty.ClientReconnectTest",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Method,"package createComplextObject(fullServiceDefinition FullServiceDefinition, var1 String, var2 int, l long, var3 String[], var4 List<Integer>, testEnum ComplexObject.TestEnum) : Map<String,Object> renamed to package createComplexObject(fullServiceDefinition FullServiceDefinition, var1 String, var2 int, l long, var3 String[], var4 List<Integer>, testEnum ComplexObject.TestEnum) : Map<String,Object> in class org.apache.dubbo.generic.GenericServiceTest",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,parm2 : Map to mapObject : Map in method public testGenericComplexCompute4FullServiceMetadata() : void in class org.apache.dubbo.generic.GenericServiceTest,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Variable Type,"innerObject2Set : Set<Map> to innerObject2List : List<Map> in method package createComplexObject(fullServiceDefinition FullServiceDefinition, var1 String, var2 int, l long, var3 String[], var4 List<Integer>, testEnum ComplexObject.TestEnum) : Map<String,Object> in class org.apache.dubbo.generic.GenericServiceTest",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Variable,"innerObject2Set : Set<Map> to innerObject2List : List<Map> in method package createComplexObject(fullServiceDefinition FullServiceDefinition, var1 String, var2 int, l long, var3 String[], var4 List<Integer>, testEnum ComplexObject.TestEnum) : Map<String,Object> in class org.apache.dubbo.generic.GenericServiceTest",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Change Variable Type,"categoryUrls : List<URL> to categoryUrls : Map<String,List<URL>> in method public notify(urls List<URL>) : void in class org.apache.dubbo.registry.integration.RegistryDirectory",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Attribute,send_reconnect : boolean to needReconnect : boolean in class org.apache.dubbo.remoting.transport.AbstractClient,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Rename Attribute,DOBBO_PROTOCOL : String to DUBBO_PROTOCOL : String in class org.apache.dubbo.common.Constants,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Move Attribute,private MESSAGE_DATE_FORMAT : String from class org.apache.dubbo.rpc.filter.AccessLogFilter to private MESSAGE_DATE_FORMAT : String from class org.apache.dubbo.rpc.support.AccessLogData,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Move Method,public testDefaultPort() : void from class org.apache.dubbo.registry.zookeeper.ZookeeperRegistryTest to public testDefaultPort() : void from class org.apache.dubbo.common.URLTest,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract And Move Method,public getHeartbeat(url URL) : int extracted from public reset(url URL) : void in class org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeServer & moved to class org.apache.dubbo.common.utils.UrlUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract And Move Method,public getIdleTimeout(url URL) : int extracted from public reset(url URL) : void in class org.apache.dubbo.remoting.exchange.support.header.HeaderExchangeServer & moved to class org.apache.dubbo.common.utils.UrlUtils,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract And Move Method,"public getSimpleClassName(qualifiedName String) : String extracted from public doCompile(name String, source String) : Class<?> in class org.apache.dubbo.common.compiler.support.JavassistCompiler & moved to class org.apache.dubbo.common.compiler.support.ClassUtils",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,98b2f4bba38b24592c4f9c680da8e9fedbd49495,https://github.com/apache/dubbo/commit/98b2f4bba38b24592c4f9c680da8e9fedbd49495,TRUE,Extract And Move Method,"public joinMulticastGroup(multicastSocket MulticastSocket, multicastAddress InetAddress) : void extracted from public MulticastRegistry(url URL) in class org.apache.dubbo.registry.multicast.MulticastRegistry & moved to class org.apache.dubbo.common.utils.NetUtils",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,19824c3a9d436b5a19bb9cc211935ae5750d2314,https://github.com/apache/dubbo/commit/19824c3a9d436b5a19bb9cc211935ae5750d2314,TRUE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,c313aea8f621e1d542e466821e9cd5362fc8079a,https://github.com/apache/dubbo/commit/c313aea8f621e1d542e466821e9cd5362fc8079a,TRUE,Extract Variable,"pkg : Package in method public getVersion(cls Class<?>, defaultVersion String) : String from class org.apache.dubbo.common.Version",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,c313aea8f621e1d542e466821e9cd5362fc8079a,https://github.com/apache/dubbo/commit/c313aea8f621e1d542e466821e9cd5362fc8079a,TRUE,Extract Method,"private findHostToBindByConnectRegistries(registryURLs List<URL>) : String extracted from private findConfigedHosts(protocolConfig ProtocolConfig, registryURLs List<URL>, map Map<String,String>) : String in class org.apache.dubbo.config.ServiceConfig",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,c313aea8f621e1d542e466821e9cd5362fc8079a,https://github.com/apache/dubbo/commit/c313aea8f621e1d542e466821e9cd5362fc8079a,TRUE,Extract Variable,"methodName : String in method private getAsyncMethodInfo(invoker Invoker<?>, invocation Invocation) : ConsumerMethodModel.AsyncMethodInfo from class org.apache.dubbo.rpc.protocol.dubbo.filter.FutureFilter",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,c313aea8f621e1d542e466821e9cd5362fc8079a,https://github.com/apache/dubbo/commit/c313aea8f621e1d542e466821e9cd5362fc8079a,TRUE,Change Attribute Type,"bounds : Map<String,ExporterChangeableWrapper<?>> to bounds : ConcurrentMap<String,ExporterChangeableWrapper<?>> in class org.apache.dubbo.registry.integration.RegistryProtocol",,,
analyst 3,https://github.com/apache/dubbo/pull/3578,d02babdb265d95bcb4e5f73a17d4715effb3165a,https://github.com/apache/dubbo/commit/d02babdb265d95bcb4e5f73a17d4715effb3165a,TRUE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,6cd67a7a20c46337d11d811584d92d5b7c53ba6d,https://github.com/apache/dubbo/commit/6cd67a7a20c46337d11d811584d92d5b7c53ba6d,TRUE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,a8740300f047f4090622d4df1ac91dff5c1a351e,https://github.com/apache/dubbo/commit/a8740300f047f4090622d4df1ac91dff5c1a351e,FALSE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,c2e36122c1ae8605a4cd4ba1dc07287d9c1f8769,https://github.com/apache/dubbo/commit/c2e36122c1ae8605a4cd4ba1dc07287d9c1f8769,FALSE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Rename Parameter,"targetAddress : String to host : String in method private checkAddressMatch(addresses List<String>, host String, port int) : boolean in class org.apache.dubbo.rpc.cluster.router.tag.TagRouter",VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Rename Parameter,"address : String to host : String in method public matchIpExpression(pattern String, host String, port int) : boolean in class org.apache.dubbo.common.utils.NetUtils",VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Rename Parameter,"address : String to host : String in method public matchIpRange(pattern String, host String, port int) : boolean in class org.apache.dubbo.common.utils.NetUtils",VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Extract Method,"private ipPatternContainExpression(pattern String) : boolean extracted from public matchIpRange(pattern String, address String) : boolean in class org.apache.dubbo.common.utils.NetUtils",VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Extract Attribute,private SPLIT_IPV4_CHARECTER : String in class org.apache.dubbo.common.utils.NetUtils,VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,06fd3c532dc657a514e84f0f0b0552c2adfecddf,https://github.com/apache/dubbo/commit/06fd3c532dc657a514e84f0f0b0552c2adfecddf,FALSE,Extract Attribute,private SPLIT_IPV6_CHARECTER : String in class org.apache.dubbo.common.utils.NetUtils,VERDADEIRO,TRUE,A review comment in commit's parent indirectly suggested such refactoring.
analyst 3,https://github.com/apache/dubbo/pull/3578,795e60641f07d9af35a0894804b382fff219c1a0,https://github.com/apache/dubbo/commit/795e60641f07d9af35a0894804b382fff219c1a0,FALSE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,19425cd438ae8340d64eda07342eff6deaa83d02,https://github.com/apache/dubbo/commit/19425cd438ae8340d64eda07342eff6deaa83d02,FALSE,,,,,
analyst 3,https://github.com/apache/dubbo/pull/3578,244af120d87f9142f0c5e11061946ca7b9036a90,https://github.com/apache/dubbo/commit/244af120d87f9142f0c5e11061946ca7b9036a90,FALSE,,,,,
analyst 2,https://github.com/apache/hadoop/pull/769,debb908e0e7d4304c1d89c701ba6e4bea233590c,https://github.com/apache/hadoop/commit/debb908e0e7d4304c1d89c701ba6e4bea233590c,TRUE,,,,,
analyst 2,https://github.com/apache/hadoop/pull/769,3ead494d49fc0633dd6209d1e33468a7206e62f7,https://github.com/apache/hadoop/commit/3ead494d49fc0633dd6209d1e33468a7206e62f7,FALSE,Rename Parameter,"hddsDatanodeService : HddsDatanodeService to hddsDatanodeStopService : HddsDatanodeStopService in method public DatanodeStateMachine(datanodeDetails DatanodeDetails, conf Configuration, certClient CertificateClient, hddsDatanodeStopService HddsDatanodeStopService) in class org.apache.hadoop.ozone.container.common.statemachine.DatanodeStateMachine",VERDADEIRO,VERDADEIRO,No  notes.
